animal,avg_ibi,avg_spikes_burst,bf,bfr,group,max_spikes_burst,max_sync_bf_dist,max_sync_coef,mean_sync_bf_dist,mean_sync_coef,p_bursting_spikes,p_bursting_time,sfr,sync_n
E3,,,23424.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.5390624919673429,0
E3,,4.0,23424.0,0.00781249988358468,NE,4.0,,0.0,,0.0,0.9195402298850575,0.0738240767445553,3.398437449359336,0
E3,,,23424.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.21874999674037104,0
E3,,3.0,23424.0,0.00781249988358468,NE,3.0,,0.0,,0.0,17.647058823529413,0.3746880162553785,0.13281249802093956,0
E3,,,17147.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.07812499883584681,0
E3,,,17147.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.05468749918509276,0
E3,40.86108136177063,3.0,15458.0,0.01562500005820766,NE,3.0,,0.0,,0.0,1.9801980198019802,0.08697602930283557,2.3671875088184606,0
E3,23.491542994976044,3.0,,0.03906250014551915,NE,3.0,,0.0,,0.0,2.9585798816568047,0.12406408832991156,3.960937514755642,0
E3,,,17151.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.21093750078580342,0
E3,,,15458.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.22656250084401108,0
E3,114.48823761940002,4.0,15458.0,0.01562500005820766,NE,4.0,,0.0,,0.0,6.956521739130435,0.4824001360028987,0.8984375033469405,0
E3,,3.0,16003.0,0.00781250002910383,NE,3.0,,0.0,,0.0,1.9736842105263157,0.10476801583456999,1.1875000044237822,0
E3,,3.0,16567.0,0.00781250002910383,NE,3.0,,0.0,,0.0,10.714285714285714,0.19712001158714298,0.21875000081490725,0
E3,,3.0,15458.0,0.00781250002910383,NE,3.0,,0.0,,0.0,8.823529411764707,0.39078407135152843,0.26562500098953024,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.6171875022992026,0
E3,20.63727267583211,3.0,16003.0,0.03125000011641532,NE,3.0,,0.0,,0.0,7.741935483870968,0.4002241432675129,1.2109375045110937,0
E3,,3.0,14931.0,0.00781250002910383,NE,3.0,,0.0,,0.0,2.7522935779816518,0.10665599296486375,0.8515625031723175,0
E3,,3.0,15458.0,0.00781250002910383,NE,3.0,,0.0,,0.0,2.0689655172413794,0.0667840244873763,1.1328125042200554,0
E3,16.622100353240967,3.0,15458.0,0.01562500005820766,NE,3.0,,0.0,,0.0,4.918032786885246,0.24732798430073255,0.9531250035506673,0
E3,14.232534980773925,4.333333333333333,15458.0,0.04687500017462298,NE,8.0,,0.0,,0.0,15.568862275449103,0.8829439091792103,1.3046875048603397,0
E3,35.475844979286194,3.3333333333333335,15458.0,0.02343750008731149,NE,4.0,,0.0,,0.0,4.032258064516129,0.274623931477308,1.93750000721775,0
E3,17.794949293136597,3.5,16567.0,0.01562500005820766,NE,4.0,,0.0,,0.0,2.0348837209302326,0.09795203841459765,2.6875000100117177,0
E3,6.969794511795044,3.0,14931.0,0.01562500005820766,NE,3.0,,0.0,,0.0,9.090909090909092,0.37737582019483973,0.5156250019208528,0
E3,,,15458.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.37500000139698386,0
E3,67.16874718666077,3.0,15458.0,0.01562500005820766,NE,3.0,,0.0,,0.0,6.593406593406594,0.29635205975306056,0.7109375026484486,0
E3,56.47050726413727,3.3333333333333335,12998.0,0.02343750008731149,NE,4.0,,0.0,,0.0,6.896551724137931,0.25875214583706907,1.1328125042200554,0
E3,,,12998.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.03125000011641532,0
E3,,,16003.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
E3,15.02900211016337,3.25,17151.0,0.03125000011641532,NE,4.0,,0.0,,0.0,5.752212389380531,0.2414077529363623,1.7656250065774657,0
E3,,3.0,16567.0,0.00781250002910383,NE,3.0,,0.0,,0.0,1.1278195488721803,0.06463993364810919,2.078125007741619,0
E3,53.653544902801514,3.0,16567.0,0.01562500005820766,NE,3.0,,0.0,,0.0,1.8927444794952681,0.06492789858925305,2.4765625092259143,0
E3,27.76749388376872,3.25,16567.0,0.03125000011641532,NE,4.0,,0.0,,0.0,2.6052104208416833,0.1644480979608301,3.8984375145228114,0
E3,16.38987084229787,3.0,10198.0,0.05468750020372681,NE,3.0,,0.0,,0.0,3.1818181818181817,0.17321594123995282,5.156250019208528,0
E3,46.51288545131683,3.3333333333333335,12998.0,0.02343750008731149,NE,4.0,,0.0,,0.0,10.989010989010989,0.4759358259884112,0.7109375026484486,0
E3,,4.0,15458.0,0.00781250002910383,NE,4.0,,0.0,,0.0,3.8461538461538463,0.16006399005675312,0.8125000030267984,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.2500000009313226,0
E3,,,14422.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.29687500110594556,0
E3,,,12555.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.02343750008731149,0
E3,,,13931.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.03125000011641532,0
E3,38.23489022254944,3.0,15458.0,0.01562500005820766,NE,3.0,,0.0,,0.0,8.955223880597014,0.430848078544617,0.5234375019499566,0
E3,,,12998.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.6484375024156179,0
E3,,,12998.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.2812500010477379,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.29687500110594556,0
E3,,,13456.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.0,0
E3,,,11315.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
E3,,,14422.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.1250000004656613,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.11718750043655746,0
E3,44.29823970794678,3.0,13931.0,0.01562500005820766,NE,3.0,,0.0,,0.0,8.108108108108109,0.4560321586431271,0.5781250021536835,0
E3,39.4457905292511,3.0,12998.0,0.01562500005820766,NE,3.0,,0.0,,0.0,5.263157894736842,0.12032017156601016,0.8906250033178367,0
E3,,,17151.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.29687500110594556,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.4843750018044375,0
E3,,,11714.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.7109375026484486,0
E3,39.58345699310303,3.0,12998.0,0.01562500005820766,NE,3.0,,0.0,,0.0,4.37956204379562,0.16486421288871844,1.0703125039872248,0
E3,,,13931.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.01562500005820766,0
E3,,,15458.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.0,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.0,0
E3,,,9851.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
E3,,,13931.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
E3,,,14931.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.01562500005820766,0
E3,8.621219873428345,3.5,14422.0,0.01562500005820766,NE,4.0,,0.0,,0.0,5.785123966942149,0.33881608522987394,0.9453125035215635,0
E3,71.90265822410583,4.0,10198.0,0.01562500005820766,NE,4.0,,0.0,,0.0,6.896551724137931,0.4950400460326673,0.9062500033760443,0
E3,,3.0,13934.0,0.00781250002910383,NE,3.0,,0.0,,0.0,5.769230769230769,0.274943933915138,0.4062500015133992,0
E3,,,16006.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.6093750022700988,0
E3,,,14934.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.21093750078580342,0
E3,,,17155.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.1796875006693881,0
E3,,,13934.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.18750000069849193,0
E3,,,18386.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.14062500052386895,0
E3,62.40448498725891,3.0,14934.0,0.02343750008731149,NE,3.0,,0.0,,0.0,2.7439024390243905,0.09180791710245578,2.5625000095460564,0
E3,,,6500.0,0.0,NE,,,0.0,,0.0,0.0,0.0,1.6953125063155312,0
E3,,4.0,16006.0,0.00781250002910383,NE,4.0,,0.0,,0.0,3.9215686274509802,0.19327998233318322,0.7968750029685907,0
E3,,3.0,16006.0,0.00781250002910383,NE,3.0,,0.0,,0.0,4.6875,0.22499207491052178,0.5000000018626451,0
E3,,3.0,17155.0,0.00781250002910383,NE,3.0,,0.0,,0.0,3.0303030303030303,0.18268805065262336,0.7734375028812792,0
E3,,3.0,17155.0,0.00781250002910383,NE,3.0,,0.0,,0.0,4.054054054054054,0.22601597095286835,0.5781250021536835,0
E3,,3.0,13001.0,0.00781250002910383,NE,3.0,,0.0,,0.0,10.344827586206897,0.357311965366125,0.22656250084401108,0
E3,,,17155.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.4921875018335413,0
E3,,,17155.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.2578125009604264,0
E3,11.635261297225952,3.3333333333333335,13934.0,0.02343750008731149,NE,4.0,,0.0,,0.0,4.901960784313726,0.2714240933635238,1.5937500059371814,0
E3,,3.0,11318.0,0.00781250002910383,NE,3.0,,0.0,,0.0,4.838709677419355,0.29702391586089105,0.4843750018044375,0
E3,,3.0,9853.0,0.00781250002910383,NE,3.0,,0.0,,0.0,7.6923076923076925,0.39363205579531213,0.3046875011350494,0
E3,21.33064079284668,3.0,8577.0,0.04687500017462298,NE,3.0,,0.0,,0.0,12.0,0.49667209571850335,1.1718750043655746,0
E3,16.44883966445923,3.0,7467.0,0.01562500005820766,NE,3.0,,0.0,,0.0,2.3166023166023164,0.08300822259116256,2.023437507537892,0
E3,,,6500.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.1562500005820766,0
E3,,,6065.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.09375000034924597,0
E3,,,9193.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.1250000004656613,0
E3,,,6065.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.14843750055297278,0
E3,,,13001.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.06250000023283064,0
E3,,,6065.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.07031250026193447,0
E3,,,8577.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.0,0
E3,,,6500.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.0,0
E3,6.148177862167358,3.5,9193.0,0.01562500005820766,NE,4.0,,0.0,,0.0,6.422018348623854,0.31046401824975023,0.8515625031723175,0
E3,5.781667709350586,3.5,9853.0,0.01562500005820766,NE,4.0,,0.0,,0.0,6.306306306306306,0.4579840245022775,0.8671875032305252,0
E3,,,5659.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
E3,,,6500.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.10937500040745363,0
E3,,,7467.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
E3,,,6500.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.03125000011641532,0
E3,,,7467.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.16406250061118044,0
E3,,4.0,13001.0,0.00781250002910383,NE,4.0,,0.0,,0.0,18.181818181818183,0.5602560958275798,0.17187500064028427,0
E3,2.5011404752731323,3.0,9853.0,0.02343750008731149,NE,3.0,,0.0,,0.0,5.294117647058823,0.19401609969890155,1.3281250049476512,0
E3,8.377262036005655,3.2857142857142856,16003.0,0.05468750020372681,NE,4.0,6277.0,0.013822586634682091,1548.6190476190477,0.01058363861481337,4.554455445544554,0.17715171045493971,3.9453125146974344,5
E3,32.27450021107992,3.0,14931.0,0.03125000011641532,NE,3.0,9272.0,0.030058178917691435,2605.25,0.016161674618052055,3.896103896103896,0.17769616163408816,2.40625000896398,3
E3,2.5129369497299194,3.3636363636363638,15458.0,0.08593750032014214,NE,5.0,10344.0,0.03970721926829492,2303.5833333333335,0.02232997990343651,6.368330464716007,0.29673595091974714,4.5390625169093255,6
E3,5.46009087562561,3.375,15458.0,0.06250000023283064,NE,5.0,,0.0,,0.0,12.053571428571429,0.6866240899511579,1.750000006519258,0
E3,,3.0,15458.0,0.00781250002910383,NE,3.0,,0.0,,0.0,8.108108108108109,0.474015997625947,0.2890625010768417,0
E3,,,15458.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.1250000004656613,0
E3,12.212265014648438,3.0,15458.0,0.01562500005820766,NE,3.0,,0.0,,0.0,3.1088082901554404,0.09993575550591854,1.5078125056170393,0
E3,,3.0,14931.0,0.00781250002910383,NE,3.0,,0.0,,0.0,2.0408163265306123,0.11535994751512985,1.148437504278263,0
E3,,,11315.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.11718750043655746,0
E3,,,16003.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.18750000069849193,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.10937500040745363,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.07031250026193447,0
E3,66.00953817367554,3.0,11714.0,0.01562500005820766,NE,3.0,,0.0,,0.0,5.88235294117647,0.23299194959175568,0.7968750029685907,0
E3,,,14931.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.44531250165891834,0
E3,4.597953759706938,3.3703703703703702,15458.0,0.21093750078580342,NE,6.0,9799.0,0.03970721926829492,2845.8571428571427,0.02508178908170693,7.0161912104857365,0.37865620247519094,10.132812537747668,3
E3,10.80090618133545,3.2857142857142856,15458.0,0.05468750020372681,NE,4.0,10344.0,0.023213093431389293,1960.0,0.015672337568430894,5.1454138702460845,0.26172772147405043,3.492187513009412,5
E3,22.435164093971252,3.8,15458.0,0.03906250014551915,NE,5.0,10344.0,0.013051732542275462,2666.809523809524,0.01045885693553179,5.263157894736842,0.2848960469845535,2.820312510506483,5
E3,4.182794253031413,4.0,16003.0,0.03125000011641532,NE,5.0,,0.0,,0.0,6.666666666666667,0.38492810124504606,1.8750000069849193,0
E3,,,14931.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.22656250084401108,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.03906250014551915,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.07031250026193447,0
E3,,,15458.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.0,0
E3,21.090181064605712,3.1666666666666665,15458.0,0.04687500017462298,NE,4.0,6810.0,0.015579125798660364,2017.4285714285713,0.010824927652117046,5.7926829268292686,0.27020778607654494,2.5625000095460564,3
E3,17.875940601030987,3.5714285714285716,16003.0,0.05468750020372681,NE,6.0,,0.0,,0.0,14.450867052023122,0.7052479338096378,1.3515625050349627,0
E3,,3.0,16567.0,0.00781250002910383,NE,3.0,7966.0,0.00716064393443804,2701.1666666666665,0.00716064393443804,1.0869565217391304,0.024224072785020145,2.156250008032657,1
E3,10.819604396820068,3.0,15458.0,0.02343750008731149,NE,3.0,,0.0,,0.0,3.1578947368421053,0.09347200428497793,2.2265625082945917,0
E3,,3.0,16567.0,0.00781250002910383,NE,3.0,,0.0,,0.0,1.9607843137254901,0.05622413030350257,1.195312504452886,0
E3,,3.0,16003.0,0.00781250002910383,NE,3.0,,0.0,,0.0,3.3333333333333335,0.1422720035250187,0.7031250026193447,0
E3,,,13931.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.7109375026484486,0
E3,,,14422.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.21875000081490725,0
E3,2.9812925045306864,3.9285714285714284,14931.0,0.10937500040745363,NE,12.0,9272.0,0.026890927744739602,2523.85,0.018094790170456745,14.78494623655914,0.8898554402956942,2.906250010826625,5
E3,11.26090340614319,3.1666666666666665,14422.0,0.04687500017462298,NE,4.0,,0.0,,0.0,15.32258064516129,0.7868159591660497,0.968750003608875,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.11718750043655746,0
E3,,,15458.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.1250000004656613,0
E3,,3.0,15458.0,0.00781250002910383,NE,3.0,,0.0,,0.0,5.0,0.2225600191301108,0.4687500017462298,0
E3,15.773613929748535,3.3333333333333335,12998.0,0.02343750008731149,NE,4.0,,0.0,,0.0,20.833333333333336,1.2101121291894916,0.37500000139698386,0
E3,,3.0,16003.0,0.00781250002910383,NE,3.0,,0.0,,0.0,4.225352112676056,0.24963189009439904,0.554687502066372,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.5781250021536835,0
E3,,3.0,23429.0,0.00781250002910383,NE,3.0,,0.0,,0.0,1.9607843137254901,0.10716784785377922,1.195312504452886,0
E3,22.72879950205485,3.25,16003.0,0.03125000011641532,NE,4.0,,0.0,,0.0,11.016949152542372,0.5443841239228253,0.921875003434252,0
E3,,,15458.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.1796875006693881,0
E3,,,23429.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.06250000023283064,0
E3,,,14422.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.0781250002910383,0
E3,,,15458.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.03125000011641532,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.8046875029976945,0
E3,,,15458.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.7656250028521754,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.07031250026193447,0
E3,,,17756.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.16406250061118044,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.17187500064028427,0
E3,,,14931.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.1796875006693881,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.04687500017462298,0
E3,,,22631.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.1015625003783498,0
E3,,,22631.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.1562500005820766,0
E3,,3.0,23429.0,0.00781250002910383,NE,3.0,,0.0,,0.0,5.357142857142857,0.19472017956793375,0.4375000016298145,0
E3,,3.0,21115.0,0.00781250002910383,NE,3.0,,0.0,,0.0,13.636363636363635,0.28633605795478845,0.17187500064028427,0
E3,,,17756.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.13281250049476512,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.5703125021245796,0
E3,,,17151.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.3906250014551915,0
E3,48.708874106407166,3.0,23429.0,0.02343750008731149,NE,3.0,,0.0,,0.0,5.294117647058823,0.09228810702371637,1.3281250049476512,0
E3,,3.0,16567.0,0.00781250002910383,NE,3.0,,0.0,,0.0,1.6853932584269662,0.1078080389939548,1.3906250051804818,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.14062500052386895,0
E3,,,16003.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.14843750055297278,0
E3,,4.0,23424.0,0.00781249988358468,NE,4.0,,0.0,,0.0,2.380952380952381,0.1481920458645814,1.3124999804422262,0
E3,,3.0,23424.0,0.00781249988358468,NE,3.0,,0.0,,0.0,1.639344262295082,0.0714242447700464,1.4296874786959963,0
E3,12.054523600472344,3.2,17147.0,0.0781249988358468,NE,4.0,,0.0,,0.0,6.4646464646464645,0.28851162212324705,3.8671874423744166,0
E3,37.31177508831024,3.0,23424.0,0.023437499650754038,NE,3.0,,0.0,,0.0,3.125,0.10934397415304223,2.2499999664723878,0
E3,15.429111446653094,3.125,23424.0,0.06249999906867744,NE,4.0,,0.0,,0.0,6.493506493506493,0.285087707860951,3.007812455180102,0
E3,97.7623462677002,3.5,17147.0,0.01562499976716936,NE,4.0,,0.0,,0.0,3.482587064676617,0.18073580889797497,1.5703124766005208,0
E3,92.2713713645935,3.0,23424.0,0.01562499976716936,NE,3.0,,0.0,,0.0,2.9850746268656714,0.12710410912179784,1.5703124766005208,0
E3,,,23424.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.1562499976716936,0
E3,,,23424.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.3359374949941412,0
E3,,,17147.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.00781249988358468,0
E3,,,17147.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.0,0
E3,,,23424.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.5390624919673429,0
E3,,4.0,23424.0,0.00781249988358468,NE,4.0,,0.0,,0.0,0.9195402298850575,0.0738240767445553,3.398437449359336,0
E3,,,23424.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.21874999674037104,0
E3,,3.0,23424.0,0.00781249988358468,NE,3.0,,0.0,,0.0,17.647058823529413,0.3746880162553785,0.13281249802093956,0
E3,,,17147.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.0781249988358468,0
E3,,,17147.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.05468749918509276,0
E3,40.86108136177063,3.0,15458.0,0.01562500005820766,NE,3.0,,0.0,,0.0,1.9801980198019802,0.08697602930283557,2.3671875088184606,0
E3,23.491542994976044,3.0,,0.03906250014551915,NE,3.0,,0.0,,0.0,2.9585798816568047,0.12406408832991156,3.960937514755642,0
E3,,,17151.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.21093750078580342,0
E3,,,15458.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.22656250084401108,0
E3,114.48823761940002,4.0,15458.0,0.01562500005820766,NE,4.0,,0.0,,0.0,6.956521739130435,0.4824001360028987,0.8984375033469405,0
E3,,3.0,16003.0,0.00781250002910383,NE,3.0,,0.0,,0.0,1.9736842105263157,0.10476801583456999,1.1875000044237822,0
E3,,3.0,16567.0,0.00781250002910383,NE,3.0,,0.0,,0.0,10.714285714285714,0.19712001158714298,0.21875000081490725,0
E3,,3.0,15458.0,0.00781250002910383,NE,3.0,,0.0,,0.0,8.823529411764707,0.39078407135152843,0.26562500098953024,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.6171875022992026,0
E3,20.63727267583211,3.0,16003.0,0.03125000011641532,NE,3.0,,0.0,,0.0,7.741935483870968,0.4002241432675129,1.2109375045110937,0
E3,,3.0,14931.0,0.00781250002910383,NE,3.0,,0.0,,0.0,2.7522935779816518,0.10665599296486375,0.8515625031723175,0
E3,,3.0,15458.0,0.00781250002910383,NE,3.0,,0.0,,0.0,2.0689655172413794,0.0667840244873763,1.1328125042200554,0
E3,16.622100353240967,3.0,15458.0,0.01562500005820766,NE,3.0,,0.0,,0.0,4.918032786885246,0.24732798430073255,0.9531250035506673,0
E3,14.232534980773925,4.333333333333333,15458.0,0.04687500017462298,NE,8.0,,0.0,,0.0,15.568862275449103,0.8829439091792103,1.3046875048603397,0
E3,35.475844979286194,3.3333333333333335,15458.0,0.02343750008731149,NE,4.0,,0.0,,0.0,4.032258064516129,0.274623931477308,1.93750000721775,0
E3,17.794949293136597,3.5,16567.0,0.01562500005820766,NE,4.0,,0.0,,0.0,2.0348837209302326,0.09795203841459765,2.6875000100117177,0
E3,6.969794511795044,3.0,14931.0,0.01562500005820766,NE,3.0,,0.0,,0.0,9.090909090909092,0.37737582019483973,0.5156250019208528,0
E3,,,15458.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.37500000139698386,0
E3,67.16874718666077,3.0,15458.0,0.01562500005820766,NE,3.0,,0.0,,0.0,6.593406593406594,0.29635205975306056,0.7109375026484486,0
E3,56.47050726413727,3.3333333333333335,12998.0,0.02343750008731149,NE,4.0,,0.0,,0.0,6.896551724137931,0.25875214583706907,1.1328125042200554,0
E3,,,12998.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.03125000011641532,0
E3,,,16003.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
E3,15.02900211016337,3.25,17151.0,0.03125000011641532,NE,4.0,,0.0,,0.0,5.752212389380531,0.2414077529363623,1.7656250065774657,0
E3,,3.0,16567.0,0.00781250002910383,NE,3.0,,0.0,,0.0,1.1278195488721803,0.06463993364810919,2.078125007741619,0
E3,53.653544902801514,3.0,16567.0,0.01562500005820766,NE,3.0,,0.0,,0.0,1.8927444794952681,0.06492789858925305,2.4765625092259143,0
E3,27.76749388376872,3.25,16567.0,0.03125000011641532,NE,4.0,,0.0,,0.0,2.6052104208416833,0.1644480979608301,3.8984375145228114,0
E3,16.38987084229787,3.0,10198.0,0.05468750020372681,NE,3.0,,0.0,,0.0,3.1818181818181817,0.17321594123995282,5.156250019208528,0
E3,46.51288545131683,3.3333333333333335,12998.0,0.02343750008731149,NE,4.0,,0.0,,0.0,10.989010989010989,0.4759358259884112,0.7109375026484486,0
E3,,4.0,15458.0,0.00781250002910383,NE,4.0,,0.0,,0.0,3.8461538461538463,0.16006399005675312,0.8125000030267984,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.2500000009313226,0
E3,,,14422.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.29687500110594556,0
E3,,,12555.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.02343750008731149,0
E3,,,13931.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.03125000011641532,0
E3,38.23489022254944,3.0,15458.0,0.01562500005820766,NE,3.0,,0.0,,0.0,8.955223880597014,0.430848078544617,0.5234375019499566,0
E3,,,12998.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.6484375024156179,0
E3,,,12998.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.2812500010477379,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.29687500110594556,0
E3,,,13456.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.0,0
E3,,,11315.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
E3,,,14422.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.1250000004656613,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.11718750043655746,0
E3,44.29823970794678,3.0,13931.0,0.01562500005820766,NE,3.0,,0.0,,0.0,8.108108108108109,0.4560321586431271,0.5781250021536835,0
E3,39.4457905292511,3.0,12998.0,0.01562500005820766,NE,3.0,,0.0,,0.0,5.263157894736842,0.12032017156601016,0.8906250033178367,0
E3,,,17151.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.29687500110594556,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.4843750018044375,0
E3,,,11714.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.7109375026484486,0
E3,39.58345699310303,3.0,12998.0,0.01562500005820766,NE,3.0,,0.0,,0.0,4.37956204379562,0.16486421288871844,1.0703125039872248,0
E3,,,13931.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.01562500005820766,0
E3,,,15458.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.0,0
E3,,,16567.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.0,0
E3,,,9851.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
E3,,,13931.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
E3,,,14931.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.01562500005820766,0
E3,8.621219873428345,3.5,14422.0,0.01562500005820766,NE,4.0,,0.0,,0.0,5.785123966942149,0.33881608522987394,0.9453125035215635,0
